id,happiness
8412,3.7154822426594567
8413,3.996093457512158
8414,4.208600954332299
8415,3.4353521457170886
8416,4.0212325508003435
8417,3.9784039534335
8418,4.538916680252612
8419,3.7971579723539155
8420,3.6745169503992527
8421,4.140159508059806
8422,3.7475713587629493
8423,4.11043328922192
8424,3.2393727741891793
8425,3.9349594406442843
8426,4.022456786633407
8427,3.7764252542824286
8428,4.325283379908086
8429,3.6893905203848263
8430,4.4272078784429825
8431,4.106904943872835
8432,4.3693783675391735
8433,3.9962210346590346
8434,4.165067039737933
8435,3.8868629645789885
8436,3.7579940326870895
8437,4.092099277834217
8438,3.9570839568205978
8439,3.32182269655718
8440,2.9336792782683268
8441,4.10908302985634
8442,3.920995347266367
8443,3.995843432087982
8444,3.836187153938924
8445,3.7110959250567417
8446,3.5757467396220814
8447,3.6265222319290538
8448,3.3339813661994286
8449,3.7841220620628513
8450,3.452669059051526
8451,3.102566335500934
8452,2.9976345608330073
8453,4.143844472047831
8454,4.120052897999178
8455,3.6643114126987846
8456,4.074773678843493
8457,3.732373410255202
8458,4.036449716035074
8459,4.300972867602333
8460,3.6434594216977856
8461,3.907177543216254
8462,3.378665724300642
8463,4.027352178810607
8464,3.6717912961977417
8465,3.7063026939799455
8466,4.529923356852564
8467,2.777051260723707
8468,3.3828376377004217
8469,4.256120324309348
8470,3.679644249123794
8471,4.040329859277962
8472,4.23827026717858
8473,4.265363912712849
8474,4.065052472275457
8475,3.871711096312249
8476,4.205875985613767
8477,4.288628516858933
8478,3.7534119828640025
8479,4.055193314031942
8480,3.221472023202078
8481,4.163217810844395
8482,3.4826968028943965
8483,3.5688892957178635
8484,4.240607564965297
8485,3.8524055168881888
8486,4.73813638895363
8487,4.108150369334633
8488,4.083234898537207
8489,4.5196526120296925
8490,4.214887807707999
8491,4.240129572748426
8492,4.255830605904827
8493,4.371823474225632
8494,3.5726549713046567
8495,4.145518175425952
8496,4.58327765275903
8497,2.50105439382087
8498,3.3142232563039835
8499,4.217953241947725
8500,3.6222268058820455
8501,4.356105409241952
8502,3.0943363361594787
8503,4.208753458384682
8504,3.5953617497175117
8505,2.6439043045479336
8506,4.267839213293657
8507,3.978354388233463
8508,3.338421495912741
8509,4.527181483471095
8510,3.8344220360922354
8511,3.8180624473288374
8512,4.1876820422133845
8513,3.7940627356506647
8514,4.2139849565753424
8515,3.5051354263904937
8516,3.5739903178055688
8517,3.608720212470483
8518,2.9627508629027117
8519,4.386795478606349
8520,4.3462270251822765
8521,3.7917619432744014
8522,2.859470903847914
8523,3.5468113964965498
8524,3.714990908498832
8525,3.8855481991018697
8526,4.567782530497931
8527,3.7236994813255
8528,3.3662357650648675
8529,3.6275750752761646
8530,4.2681405137133925
8531,4.0021613954403135
8532,3.9550961505047884
8533,3.7470382687222386
8534,4.218084316293758
8535,4.131589853236569
8536,3.6953818956884947
8537,3.662794391860654
8538,4.087592672003877
8539,4.134814629823169
8540,4.03557844136045
8541,4.193067316260841
8542,3.3046430477223057
8543,3.3640231049245672
8544,3.958783040100934
8545,4.0106282425554065
8546,3.9825426205478602
8547,3.8336224491448796
8548,4.199043587500876
8549,3.1976575850087485
8550,3.7759801043090553
8551,4.093946709392806
8552,4.231707108001397
8553,4.319707029132036
8554,3.6760301144748952
8555,4.439332537409616
8556,3.92186131553056
8557,3.9648037937054337
8558,3.682757536508059
8559,3.8811117771434525
8560,3.3202495897887374
8561,3.984847302568614
8562,4.273290082649675
8563,3.519480813783111
8564,4.263486538047477
8565,4.178522589347799
8566,4.256834166269111
8567,4.20620427431471
8568,3.2931291374028193
8569,2.385045618734686
8570,4.006888962659199
8571,4.120367957085192
8572,2.9240932694806516
8573,1.6973941679313602
8574,3.8500914289445953
8575,4.110338017637744
8576,3.7296866835083393
8577,3.7843408078012915
8578,3.7601446956972557
8579,4.043817581923497
8580,4.260224823212188
8581,4.052379038537756
8582,3.692487658977405
8583,4.414662647738119
8584,4.034045822051047
8585,3.9486524281810613
8586,4.29517788020246
8587,3.7835554885826572
8588,4.622624651367058
8589,4.402000139797098
8590,4.019869903960423
8591,4.1909256979771845
8592,3.9910908628555513
8593,4.057698460900534
8594,3.7200183312680077
8595,2.98975539526626
8596,4.190611975208895
8597,3.794525296668415
8598,3.7313236454286707
8599,3.854064167937959
8600,3.8335500962564946
8601,3.1235495468345498
8602,2.972898738358652
8603,3.6713681020955304
8604,3.5345209180586545
8605,3.452564401209129
8606,4.0360312924488
8607,3.8939971723931013
8608,3.916532884433486
8609,4.28927494658647
8610,3.1998072812136282
8611,4.423054372507711
8612,3.7792171412949336
8613,3.8028425031907354
8614,3.8433331627813705
8615,4.387196920238053
8616,4.507736085663489
8617,3.9447990803486075
8618,3.666317616220852
8619,4.339903012057048
8620,4.316486010888583
8621,2.586505502970261
8622,4.279104964796618
8623,4.817370224148552
8624,3.1689421505410342
8625,2.781235042688023
8626,4.204599575240266
8627,4.179626443747589
8628,4.350205928062615
8629,3.9875929260776792
8630,4.111179124867907
8631,3.843850038775853
8632,3.043359065556816
8633,3.658114205143016
8634,3.9142953460584136
8635,3.047778911338586
8636,3.552380001609755
8637,3.5228508148075126
8638,4.173237763704772
8639,3.2523245084827725
8640,3.2075257863478663
8641,4.344554592441112
8642,3.148433000906923
8643,4.06958352526357
8644,4.273834866060374
8645,3.2297347417655407
8646,3.5824685685454347
8647,3.38804479320618
8648,4.135379156021018
8649,4.539705219558949
8650,3.5323333745163716
8651,4.086730232862749
8652,2.7590120746529587
8653,4.049690987424817
8654,4.4617872822830025
8655,3.3650642936589388
8656,3.880988951067877
8657,4.328518217053078
8658,3.165440994547603
8659,3.25889338872331
8660,3.8989755936469717
8661,4.117096452374347
8662,4.170491231526425
8663,4.42751330438794
8664,3.379616545083144
8665,4.01610394148457
8666,4.004832565053451
8667,4.3447872445457545
8668,3.838255618761301
8669,3.94440315146851
8670,3.955262275116394
8671,3.539186339482226
8672,3.9170612308012966
8673,2.870472300442223
8674,4.428144664831159
8675,3.402069536972086
8676,4.2059621059215395
8677,3.7412383849461026
8678,3.9613656155150276
8679,3.8234068966745682
8680,2.7880897196568126
8681,3.374201214018722
8682,3.938116071827991
8683,4.001480304433754
8684,4.282012984082672
8685,3.8684356499070405
8686,3.985766126242441
8687,4.174766934805841
8688,4.257713596959509
8689,4.152707457364884
8690,4.038889096182646
8691,4.048753208421742
8692,4.255765460730688
8693,3.93156298533545
8694,2.9659038554516566
8695,4.024768989340237
8696,3.9798925484791723
8697,3.972447459980406
8698,4.04679349847699
8699,3.910678615430403
8700,4.485594361699053
8701,4.458404025772663
8702,3.9191824479413193
8703,4.123384932323318
8704,3.7944701844788655
8705,3.4500004118751293
8706,3.45850621373631
8707,3.989898572204346
8708,4.267143108360279
8709,3.2910564195019636
8710,4.014866272010876
8711,3.68405182348488
8712,4.15953344206901
8713,4.316472707538
8714,3.520845737292559
8715,4.6217103743520305
8716,3.8885689830186383
8717,4.168095989913119
8718,3.450396098197448
8719,4.155640214400032
8720,3.730831117831138
8721,3.5454637323798592
8722,3.8616424825039135
8723,3.365337050378733
8724,4.204387242475789
8725,2.8435910254603267
8726,3.7443694287219307
8727,3.9024722305685837
8728,3.4445128686101847
8729,4.332298933248734
8730,3.373602739872837
8731,3.967008595783684
8732,4.091204440339639
8733,3.994308823437844
8734,3.6530305014935913
8735,3.765163970954597
8736,3.5337883814901887
8737,4.262112797120676
8738,4.2112713156236685
8739,4.16977165042728
8740,3.823806448001961
8741,3.7613693388114537
8742,3.769172414790216
8743,3.979852441033459
8744,3.462944720461005
8745,3.9540295269145247
8746,3.9654553255840845
8747,4.116493404358813
8748,4.877100840716764
8749,4.023329006720992
8750,4.197013892824133
8751,4.147860993689239
8752,3.5554911267807396
8753,4.115954946658969
8754,3.4468519621846876
8755,4.175331201426659
8756,2.773830584471835
8757,4.238527676782494
8758,4.002707229856203
8759,4.302112276864575
8760,3.526577618251386
8761,3.6565611420192394
8762,2.1982006436070547
8763,3.6999172668192757
8764,3.9734828094594983
8765,3.7182776239375017
8766,4.302320255113182
8767,3.8139979253722864
8768,3.8411845694679796
8769,3.8078537736681053
8770,4.002197776928056
8771,4.302184181722124
8772,4.0447511958703
8773,4.072753977610208
8774,3.877328993973375
8775,3.9191026716419666
8776,4.1559266980041105
8777,4.100120877347204
8778,3.622039458058555
8779,3.573409558187503
8780,3.580332764038702
8781,3.022006158947674
8782,4.401215953313195
8783,4.502514282321293
8784,4.046308317859676
8785,4.143897821937116
8786,3.9117572945769092
8787,3.2919444417211774
8788,3.7922581909384143
8789,3.863114618588844
8790,3.9327636949655544
8791,3.104527173639991
8792,3.6941452621987163
8793,3.94577906490898
8794,4.294545976036818
8795,4.263804142221914
8796,4.514777106952526
8797,3.089201771633816
8798,3.9998559964632583
8799,4.229410516589023
8800,3.5849321348227914
8801,3.9272160642256937
8802,3.2204341918642454
8803,3.9258186626746236
8804,4.0197455989271615
8805,3.4466798143015547
8806,3.7883235101982375
8807,4.150439286701512
8808,4.844265120374217
8809,3.783263274747614
8810,4.433330523127014
8811,2.4509372390621857
8812,4.020301396097541
8813,4.655125620154977
8814,3.7697478953861445
8815,4.554899133664291
8816,3.4652699254357993
8817,3.7721584680922855
8818,3.8523420980348093
8819,3.740902348239404
8820,3.056376619827657
8821,4.000876701732648
8822,3.6387771764651373
8823,4.32657281621623
8824,3.777249708401354
8825,3.614361195417636
8826,3.6169382592050945
8827,4.026527839661136
8828,3.8780085421540806
8829,3.2357405596781326
8830,3.212462270874704
8831,4.580786248939361
8832,3.473570039719091
8833,4.281521783074865
8834,3.9840564415976707
8835,3.8471362085721683
8836,3.461152898818777
8837,3.9371242374185043
8838,3.8894496946673156
8839,3.7236290587861727
8840,4.1744276160170255
8841,4.06207304143145
8842,4.359805361084504
8843,4.179022454970207
8844,3.8514564888058085
8845,4.30999645733595
8846,4.243000403117626
8847,3.13331856055818
8848,3.399472211923588
8849,2.945732850239631
8850,2.3740347155314376
8851,4.161057028677503
8852,3.4326472441228444
8853,4.078634544003601
8854,3.7796908206157993
8855,3.198523268501533
8856,3.9835389428028765
8857,3.8836470434006425
8858,3.4758420239446717
8859,3.3088077465762935
8860,3.886068039985658
8861,3.3077111908009287
8862,3.4164760347957452
8863,4.080639776995768
8864,3.967456287423339
8865,4.122171324047498
8866,4.024011516757175
8867,4.155656359766179
8868,4.226653084316181
8869,3.792016420263236
8870,4.126851879185452
8871,3.7340532536151505
8872,4.09742619139753
8873,3.3614616205176224
8874,3.188986567502467
8875,3.8832270250370104
8876,3.5258910384115882
8877,4.496102579687894
8878,4.2478895696691055
8879,4.136889255857697
8880,4.190351748086206
8881,4.332203199993231
8882,3.475104990583091
8883,3.3190230418035296
8884,3.714912111113211
8885,3.835052838790681
8886,3.2426280882419976
8887,3.51091274656275
8888,4.627257939611041
8889,3.4531046065832935
8890,4.1430201841803
8891,4.069538678375585
8892,3.6239439077192945
8893,4.110062966062918
8894,3.9416881215944417
8895,4.794025864656792
8896,4.1645606603005625
8897,4.177456512352344
8898,3.4525640832072804
8899,4.513221523930229
8900,3.6057528717953358
8901,4.129388077844758
8902,3.471985847890776
8903,3.9089196266627706
8904,4.025650202773499
8905,3.5409181637491356
8906,3.199118081632426
8907,4.104333560235164
8908,2.40129946422092
8909,4.079738253139317
8910,4.319147075858056
8911,4.309904527917392
8912,4.590214550156031
8913,4.228104291889823
8914,4.575444805315649
8915,4.269764723165351
8916,3.7708237103409346
8917,3.178944554568358
8918,4.508986145601054
8919,4.3414946141901565
8920,3.4069408262244365
8921,3.2503876318906406
8922,4.06341644212803
8923,3.9524545628517713
8924,3.896245339255129
8925,3.7159231241710495
8926,4.204703965414879
8927,4.259574172041772
8928,3.1700896919528674
8929,4.193487251914931
8930,4.813414421352327
8931,3.5121364034129097
8932,4.025965321062714
8933,3.0022983468251576
8934,4.019536018510486
8935,3.7654043305210623
8936,4.058917323057235
8937,3.2260359290638654
8938,3.7562422004861262
8939,4.1455673127672314
8940,3.773941341206885
8941,3.467070718761786
8942,4.065455364351124
8943,3.6247990294808425
8944,3.6418782408196217
8945,4.0597030868439745
8946,4.085139161493196
8947,3.6713547354021574
8948,4.045455636337687
8949,3.8460757380132216
8950,3.925678808362361
8951,2.9149962657365003
8952,4.2217028765220475
8953,3.6144237356374105
8954,3.8131552589584468
8955,3.5049660448115696
8956,3.5562715247199486
8957,4.14093375671295
8958,4.106204509042667
8959,4.268439157715578
8960,4.27909435110749
8961,3.7966946818470517
8962,4.211429254916653
8963,3.8891844161019264
8964,4.204512681633334
8965,4.234955171553161
8966,4.061140877869691
8967,4.087025348189345
8968,3.802085235855292
8969,4.410377913998545
8970,3.852638699178464
8971,3.880776070806291
8972,2.963576690749679
8973,3.4006577641192934
8974,4.200848303188625
8975,4.018329852478352
8976,4.106272745507127
8977,4.067916323872189
8978,3.889988163164022
8979,4.435650269030421
8980,3.299901609217116
8981,4.213241014197374
8982,3.2676452461376413
8983,4.29274867755384
8984,3.99023794731676
8985,4.052250653205855
8986,4.25355851211406
8987,3.6617204125153036
8988,4.299952332937444
8989,4.20526540911274
8990,3.4231739336020306
8991,4.263914600957311
8992,4.173511257826541
8993,3.3233468158839243
8994,3.8628766870401674
8995,4.179614146637408
8996,3.7293363660984693
8997,3.5701483051297647
8998,3.8584167108138514
8999,4.091041534294381
9000,4.024924194629671
9001,4.104035088084231
9002,4.4768866273828785
9003,4.08290473476713
9004,2.807694831542079
9005,4.195748219970826
9006,4.249654041958768
9007,3.6582861164142293
9008,3.4348543526874633
9009,4.055423994673814
9010,4.2500253306205025
9011,4.316997322085629
9012,3.96273289324771
9013,3.6161917871108757
9014,3.597253585123646
9015,3.7007793116535503
9016,4.31901024383078
9017,4.286754646029377
9018,3.949321970144465
9019,3.9145618863508975
9020,3.831199147882917
9021,4.204567816565654
9022,4.45064441761361
9023,2.711975477043087
9024,3.8057055769113313
9025,3.5003709766167694
9026,4.243815030615627
9027,3.591762498625897
9028,3.9888237106501356
9029,3.544420330758992
9030,3.8659940221864044
9031,4.095105017605456
9032,4.488818502776222
9033,3.543431593727366
9034,4.289159982529066
9035,4.150877658476079
9036,3.478685451214026
9037,4.353037714905019
9038,4.020490083049306
9039,2.306167699629472
9040,3.803887816539727
9041,3.8852733748335204
9042,3.0122743491273276
9043,3.8489457022330056
9044,3.6629211169399505
9045,3.5465645374566126
9046,3.303297594090119
9047,2.4272935948115726
9048,4.423314678587607
9049,4.1845175186487165
9050,4.17545996177126
9051,4.070573770997419
9052,3.8183557661552867
9053,3.8828349434789406
9054,2.9283614650993175
9055,3.824415052071233
9056,3.6772257923837266
9057,4.393737929503757
9058,4.124093329339839
9059,3.8712290578095634
9060,4.050266457588168
9061,3.8438401447368973
9062,3.3889045324510354
9063,3.8102671690518117
9064,4.1591020407188495
9065,3.9197000909801805
9066,3.1974006126088295
9067,3.7195528773284083
9068,3.8663746585302388
9069,3.4839654905070643
9070,4.099753339999313
9071,3.3964414082951704
9072,4.151025905734411
9073,4.310705500985637
9074,3.4798074477720666
9075,2.7870894685896443
9076,3.622501702901968
9077,4.276144714635665
9078,3.4955261357349428
9079,4.141677146976863
9080,3.622591084171414
9081,4.1560968482405825
9082,3.483570486295373
9083,4.060861205060458
9084,4.092306080307836
9085,4.241494324539054
9086,3.8482562679175354
9087,4.588465288837851
9088,3.291405545176446
9089,4.2994849931762955
9090,3.653480044454802
9091,3.0581063046564614
9092,3.9091710331195793
9093,3.9306335949163516
9094,3.737472088225262
9095,4.203575985699648
9096,4.088922625992647
9097,3.43185560026777
9098,3.5407742761961924
9099,3.4772081532568193
9100,4.270587984995623
9101,4.215431994007993
9102,4.228475685740945
9103,4.123447892743969
9104,3.693758087422122
9105,3.6336128476766714
9106,3.757508132140408
9107,4.135421112853214
9108,4.420940693138693
9109,4.385108696280758
9110,3.835166659855073
9111,4.379998809086376
9112,3.9350741821676474
9113,4.10953997094293
9114,3.8878417764026527
9115,3.6210230897100275
9116,4.099199753660664
9117,4.307755529398091
9118,4.344954399687053
9119,4.186732952072466
9120,4.091275363281501
9121,3.7727831764260884
9122,4.001897881888926
9123,3.6361643933130923
9124,3.6637980227890554
9125,3.839784559001453
9126,3.369163651538377
9127,4.226657375513574
9128,3.9784812826103026
9129,3.582338440692207
9130,2.561519539660741
9131,4.223206498562244
9132,3.762171445551987
9133,3.8460815238643216
9134,4.102122432093328
9135,4.061235077805442
9136,4.202652528811041
9137,3.7175271341995946
9138,3.6258935587569994
9139,3.1681989962385395
9140,5.095816776577724
9141,3.794589421143154
9142,4.263038067980419
9143,3.0836544431712083
9144,3.940313735866938
9145,4.1141814274012924
9146,4.035558705793652
9147,2.464410044427543
9148,3.418147832771348
9149,4.254824938898072
9150,4.017295984006457
9151,4.293970253527143
9152,4.106720870760401
9153,4.5327419204577835
9154,4.127980569718694
9155,4.146629766682698
9156,4.2521013560735925
9157,3.9050111304396586
9158,3.47987020617968
9159,3.7783438907916813
9160,2.4115081424305833
9161,3.0857366350150968
9162,3.888243487392875
9163,4.336622317876082
9164,4.069614949586536
9165,4.112844198688425
9166,4.082078361012856
9167,3.7818233010557107
9168,4.143159052378917
9169,4.0350641595607275
9170,3.8141189212505595
9171,3.1088184114945916
9172,4.283934132186492
9173,4.210087705554107
9174,3.8393591571290973
9175,4.532321441847293
9176,3.6401438563223807
9177,4.2438995207833266
9178,3.416832022223665
9179,3.761660531536213
9180,3.6343423345067998
9181,4.071599070892329
9182,2.190358758642297
9183,4.280478174312877
9184,3.6728554301496255
9185,3.0993649053973606
9186,3.9133341156194765
9187,3.9927628277421277
9188,3.4583595546063877
9189,4.142309983856779
9190,2.0350636265673936
9191,4.109439030768399
9192,3.965780616483517
9193,4.423896449062876
9194,4.1211290021720455
9195,3.993703697814783
9196,3.7867727228606918
9197,4.107731553235085
9198,3.934661190003065
9199,4.564204439922266
9200,3.635645337200969
9201,3.509915076402425
9202,3.7074592944093463
9203,3.8250649260194223
9204,4.115390164567364
9205,4.045479359839161
9206,4.2605754810730385
9207,3.544436816674241
9208,4.099814754427994
9209,3.847057824040848
9210,4.538949234952495
9211,3.2559231153225525
9212,3.928985220649313
9213,4.021094565124534
9214,4.148344085059754
9215,4.148829428483641
9216,4.294755173173722
9217,3.647505667514576
9218,4.028148374158284
9219,4.211647557069697
9220,3.949988960507161
9221,4.140492509404842
9222,3.4064327436641593
9223,3.949711163081381
9224,3.310322424308806
9225,3.577673673633304
9226,4.072072371338911
9227,1.971209589204426
9228,3.4874266376591607
9229,3.4948271268607156
9230,4.142856482555807
